eligible_order,pid,title,title_en,authors,year,issn,journal_title,doi,document_type,language,source_file,source_file_exists,source_column,task_packet_file,input_text_hash,input_hash,input_hash_matches_source,body_hash_matches_inventory,body_char_count,body_word_count,source_method,source_url,retrieved_at,abstract_char_count,reference_tail_ratio,validation_flags,fulltext_validation_status,pilot_exclusion_policy,scope_exclusion_policy,ordering_policy
4501,S0104-44782016000100093,Product of the Environment: efeitos de interação entre preditores contextuais e individuais de intolerância social na Europa,Product of the Environment: efeitos de interação entre preditores contextuais e individuais de intolerância social na Europa,Pedro Candeias,2016,0104-4478,Revista de Sociologia e Política,10.1590/1678-987316245707,research-article,pt,data/processed/fulltext_corpus/article_texts_corpus.csv,TRUE,body_text,data/processed/credibility_prompt_v3_full_corpus/task_packets/4501_S0104-44782016000100093.md,1be915e0683c5ebddf53862e2cef73d30bfda7fefc60bd35db30242ec51c72f7,76e91816329cbe2fe2908fed8658de3e7c937de6b3592e30fb4a0bd483d23444,TRUE,TRUE,42656,6426,articlemeta_fulltexts_html,http://www.scielo.br/j/rsocp/a/6XSCnhrn4FsHxNrxwfyygFS/?lang=pt,2026-06-04T00:41:43Z,812,0,,PASS,exclude_pilot_175,exclude_analysis_ledger_journals_and_articles,journal_year_pid_with_lua_nova_last
4502,S0104-44782016000100113,Um balanço das políticas do governo Lula para a educação superior: continuidade e ruptura,Um balanço das políticas do governo Lula para a educação superior: continuidade e ruptura,Vilma Aguiar,2016,0104-4478,Revista de Sociologia e Política,10.1590/1678-987316245708,research-article,pt,data/processed/fulltext_corpus/article_texts_corpus.csv,TRUE,body_text,data/processed/credibility_prompt_v3_full_corpus/task_packets/4502_S0104-44782016000100113.md,9f00b9220a433d53cdc4d4010246eded49e9228af65f9d8f16eaac7aeb9f2d1e,c8f315b260bf50d2493d76fbab27247f919f9121cefa2a15de86759cc3e4ad35,TRUE,TRUE,37602,5828,articlemeta_fulltexts_html,http://www.scielo.br/j/rsocp/a/4BhqdWbbvKRGRKPBwhH3QQN/?lang=pt,2026-06-04T00:41:44Z,1092,0,,PASS,exclude_pilot_175,exclude_analysis_ledger_journals_and_articles,journal_year_pid_with_lua_nova_last
4503,S0104-44782016000100127,"O Poder no Executivo: explicações no presidencialismo, parlamentarismo e presidencialismo de coalizão","O Poder no Executivo: explicações no presidencialismo, parlamentarismo e presidencialismo de coalizão",Mariana Batista,2016,0104-4478,Revista de Sociologia e Política,10.1590/1678-987316245705,research-article,pt,data/processed/fulltext_corpus/article_texts_corpus.csv,TRUE,body_text,data/processed/credibility_prompt_v3_full_corpus/task_packets/4503_S0104-44782016000100127.md,19af0aeba6b41bf9058b50694ba78f0c3d039780bbc02630de00cd45d5512976,ce7df12be802af773e94dc8f9123967b679c298b87ce61d3e863bba3529a1290,TRUE,TRUE,86639,13252,articlemeta_fulltexts_html,http://www.scielo.br/j/rsocp/a/YLtnXcvNkrYLtq7LJfDQnwP/?lang=pt,2026-06-04T00:41:44Z,904,0,,PASS,exclude_pilot_175,exclude_analysis_ledger_journals_and_articles,journal_year_pid_with_lua_nova_last
4504,S0104-44782016000200013,Programa Fome Zero e o paradigma da segurança alimentar: ascensão e queda de uma coalizão?,Programa Fome Zero e o paradigma da segurança alimentar: ascensão e queda de uma coalizão?,Carla Guerra Tomazini; Cristiane Kerches da Silva Leite,2016,0104-4478,Revista de Sociologia e Política,10.1590/1678-987316245801,research-article,pt,data/processed/fulltext_corpus/article_texts_corpus.csv,TRUE,body_text,data/processed/credibility_prompt_v3_full_corpus/task_packets/4504_S0104-44782016000200013.md,873fc364722eddba4606a2a303701f5469d0dff69919e4eb51724cf683ce6375,dcd7c49976603616ab3ce924c71f4706db20f62d661ffab0010e294a58b88a4b,TRUE,TRUE,55422,8459,articlemeta_fulltexts_html,http://www.scielo.br/j/rsocp/a/xFZp8dWHXP3T4Mhq5GstXzL/?lang=pt,2026-06-04T00:41:44Z,1565,0,,PASS,exclude_pilot_175,exclude_analysis_ledger_journals_and_articles,journal_year_pid_with_lua_nova_last
4505,S0104-44782016000200031,Eleições legislativas e geografia do voto em contexto de preponderância do Executivo,Eleições legislativas e geografia do voto em contexto de preponderância do Executivo,André Borges; Carolina de Paula; Adriano da Nóbrega Silva,2016,1678-9873,Revista de Sociologia e Política,10.1590/1678-987316245802,research-article,pt,data/processed/fulltext_corpus/article_texts_corpus.csv,TRUE,body_text,data/processed/credibility_prompt_v3_full_corpus/task_packets/4505_S0104-44782016000200031.md,de63895c5ce3b676561ce76ffacd58a95dc79b9731d4465977745eef24a4fbfa,e2b778404a5b545f90bd3b0345c1aa1329c6768aa00b013fbe90a86238f3e7de,TRUE,TRUE,72063,10778,articlemeta_fulltexts_html,http://www.scielo.br/j/rsocp/a/VXVkgpxvHHdFW5dmFyPv8Bq/?lang=pt,2026-06-04T00:41:45Z,1919,0,,PASS,exclude_pilot_175,exclude_analysis_ledger_journals_and_articles,journal_year_pid_with_lua_nova_last
4506,S0104-44782016000200059,Confiança nas instituições democráticas e vitimização por crime: qual a relação?,Confiança nas instituições democráticas e vitimização por crime: qual a relação?,Geélison Ferreira da Silva; Ludmila Mendonça Lopes Ribeiro,2016,0104-4478,Revista de Sociologia e Política,10.1590/1678-987316245803,research-article,pt,data/processed/fulltext_corpus/article_texts_corpus.csv,TRUE,body_text,data/processed/credibility_prompt_v3_full_corpus/task_packets/4506_S0104-44782016000200059.md,984fe34145d895028bd37603c7a29550b82b37c618b8d91afb8637442be6a5cc,270ef571f9424a2ce9eab82cac4b490359518715ddd88f3d0af328a17753c2c9,TRUE,TRUE,63964,9738,articlemeta_fulltexts_html,http://www.scielo.br/j/rsocp/a/vS7xvr6PPxdpDKHHqM4nhXb/?lang=pt,2026-06-04T00:41:45Z,1198,0,,PASS,exclude_pilot_175,exclude_analysis_ledger_journals_and_articles,journal_year_pid_with_lua_nova_last
4507,S0104-44782016000200085,Efeitos combinados dos movimentos de moradia sobre os programas habitacionais autogestionários,Efeitos combinados dos movimentos de moradia sobre os programas habitacionais autogestionários,Luciana Tatagiba; Ana Claudia Chaves Teixeira,2016,0104-4478,Revista de Sociologia e Política,10.1590/1678-987316245804,research-article,pt,data/processed/fulltext_corpus/article_texts_corpus.csv,TRUE,body_text,data/processed/credibility_prompt_v3_full_corpus/task_packets/4507_S0104-44782016000200085.md,402d4926a919e5caba0d4d908dfd79bce4e56f84d18752b7b25ca66d23c2ad9b,63b8d9fdb5b2eec032f30f82400c05c101ced98b7c25208731c0eb845d13edbf,TRUE,TRUE,55934,8657,articlemeta_fulltexts_html,http://www.scielo.br/j/rsocp/a/mSN5HdXQwVtkTDtxs4RTPqg/?lang=pt,2026-06-04T00:41:46Z,739,0,,PASS,exclude_pilot_175,exclude_analysis_ledger_journals_and_articles,journal_year_pid_with_lua_nova_last
4508,S0104-44782016000200103,A governação do Mercado Único da União Europeia: a importância dos métodos informais,A governação do Mercado Único da União Europeia: a importância dos métodos informais,Maria Helena Guimarães,2016,0104-4478,Revista de Sociologia e Política,10.1590/1678-987316245805,research-article,pt,data/processed/fulltext_corpus/article_texts_corpus.csv,TRUE,body_text,data/processed/credibility_prompt_v3_full_corpus/task_packets/4508_S0104-44782016000200103.md,2f24b01ccc8adc833bbd6b6dda123abe3e13a1b568df5b98500e69d34fd0bed5,6f6470cd408711b0e0746356a0d16857bb8ad853f472a7d6b241f56bc8c4640e,TRUE,TRUE,44890,6832,articlemeta_fulltexts_html,http://www.scielo.br/j/rsocp/a/3pJmVqTRVkVRgBvK77zszdc/?lang=pt,2026-06-04T00:41:46Z,2502,0,,PASS,exclude_pilot_175,exclude_analysis_ledger_journals_and_articles,journal_year_pid_with_lua_nova_last
4509,S0104-44782016000200121,Governança e capacidades estatais: uma análise comparativa de programas federais,Governança e capacidades estatais: uma análise comparativa de programas federais,Roberto Rocha Coelho Pires; Alexandre de Ávila Gomide,2016,0104-4478,Revista de Sociologia e Política,10.1590/1678-987316245806,research-article,pt,data/processed/fulltext_corpus/article_texts_corpus.csv,TRUE,body_text,data/processed/credibility_prompt_v3_full_corpus/task_packets/4509_S0104-44782016000200121.md,f9e805d35ee642f06bb95d6395d1e4225a2cb31574be33257251962139314ba9,fccf1ce955853b22f21611cf2d677dcbabba458e40fad94008d39b6005951c94,TRUE,TRUE,56914,8340,articlemeta_fulltexts_html,http://www.scielo.br/j/rsocp/a/L3fXLK7DBfmxRf9jB6dmrSc/?lang=pt,2026-06-04T00:41:47Z,2600,0,,PASS,exclude_pilot_175,exclude_analysis_ledger_journals_and_articles,journal_year_pid_with_lua_nova_last
4510,S0104-44782016000200145,Mecanismos de difusão de políticas sociais no Brasil: uma análise do Programa Saúde da Família,Mecanismos de difusão de políticas sociais no Brasil: uma análise do Programa Saúde da Família,Denilson Bandeira Coêlho; Pedro Cavalcante; Mathieu Turgeon,2016,1678-9873,Revista de Sociologia e Política,10.1590/1678-987316245807,research-article,pt,data/processed/fulltext_corpus/article_texts_corpus.csv,TRUE,body_text,data/processed/credibility_prompt_v3_full_corpus/task_packets/4510_S0104-44782016000200145.md,a2cc44be61ce2b3727fdb5ddc078505eafe984f5fcdd2c12b3e30a178a8d2496,16ee0cb490e8adc6c12d31c2bcdded312083b2f131a49fac27caecbc2250ddd5,TRUE,TRUE,59660,9114,articlemeta_fulltexts_html,http://www.scielo.br/j/rsocp/a/k6R5kwH6BqwtZPMxtgBL77s/?lang=pt,2026-06-04T00:41:48Z,1418,0,,PASS,exclude_pilot_175,exclude_analysis_ledger_journals_and_articles,journal_year_pid_with_lua_nova_last
